,id,hip,hd,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,con,comp,comp_primary,lum
1,1,1.0,224700.0,5.9999999999999995e-05,1.0890090000000001,219.7802,-5.2,-1.88,0.0,9.1,2.39,F5,0.48200000000000004,219.740502,0.0034490000000000002,4.177065,4e-08,-5.54e-06,-2e-06,1.5693409775347227e-05,0.01900678824815125,-2.5210311388888882e-08,-9.114497e-09,Psc,1,1,9.638290236239703
138,138,138.0,224910.0,0.029162,-16.531661,165.0165,94.8,24.68,0.0,7.83,1.742,K0/K1IV,1.074,158.190543,1.207783,-46.954642,5.04e-06,7.588e-05,1.893e-05,0.00763466652948021,-0.28853191804485995,4.596033691666666e-07,1.19652016e-07,Cet,1,138,17.506527083833703
275,275,275.0,225099.0,0.057174,-29.000663,168.3502,-24.45,-20.17,0.0,9.44,3.3089999999999997,F3V,0.439,147.224965,2.203837,-81.619499,-7.68e-06,-2.007e-05,-1.44e-05,0.014968211801732162,-0.5061570466355412,-1.1853694489583333e-07,-9.7786919e-08,Scl,1,275,4.134281080471344
407,407,407.0,225299.0,0.08296,-70.212445,43.29,52.32,-97.72,0.0,8.13,4.948,G5V,0.71,14.651660000000001,0.318331,-40.733913,-1.953e-05,1.056e-05,-6.94e-06,0.021718904477029583,-1.22543833839937,2.536545176666667e-07,-4.73759928e-07,Tuc,1,407,0.9136923736814536
543,543,544.0,166.0,0.11020899999999999,29.021502,13.6705,379.94,-178.34,-5.5,6.07,5.391,K0V,0.752,11.948982,0.344882,6.632053,9e-08,2.519e-05,-1.306e-05,0.02885262850960665,0.5065207576037262,1.8420010979027774e-06,-8.646167170000001e-07,And,1,543,0.6075751461057411
676,676,677.0,358.0,0.139791,29.090432,29.7442,135.68,-162.95,-12.0,2.07,-0.297,B9p,-0.038,25.974572,0.951042,14.461264000000002,-2e-08,1.958e-05,-2.65e-05,0.03659716270801555,0.5077238184659449,6.577952017777778e-07,-7.90003892e-07,And,1,676,114.49855346901884
806,806,808.0,528.0,0.16601,43.438358,134.0483,78.46,-25.09,0.0,9.04,3.404,G5,0.542,97.242499,4.229080000000001,92.16809599999999,8.98e-06,5.142e-05,-1.184e-05,0.043461390367120434,0.7581423726521701,3.8038481376388884e-07,-1.21639752e-07,And,1,806,3.7879130378515664
941,941,943.0,727.0,0.193737,10.328334,46.9263,-37.34,-50.44,0.0,8.61,5.252999999999999,G0,0.643,46.106561,2.340541,8.413357000000001,2.49e-06,-8.38e-06,-1.129e-05,0.05072021899250221,0.180263426274825,-1.810294283194445e-07,-2.4454002e-07,Psc,1,941,0.6899220098440471
1084,1084,1086.0,905.0,0.22524,41.03537,34.904,-122.76,-146.91,-29.0,5.71,2.9960000000000004,F0IV,0.331,26.282289000000002,1.551559,22.915172000000002,-4.82e-06,-2.109e-05,-3.822e-05,0.05896766937385031,0.7162023089019425,-5.9515727425e-07,-7.12239778e-07,And,1,1084,5.515691912608028
1219,1219,1221.0,1106.0,0.253762,-42.103367999999996,92.1659,40.75,5.85,0.0,9.13,4.3069999999999995,F7/F8V:,0.514,68.230389,4.539589,-61.794493,5.4e-07,1.828e-05,1.94e-06,0.06643472066377973,-0.7348424048359999,1.975615748263889e-07,2.83616e-08,Phe,1,1219,1.6489215731508315
1356,1356,1360.0,1284.0,0.28402,2.3714560000000002,311.5265,24.89,-8.64,0.0,8.5,1.033,K2,1.143,310.399638,23.122815,12.890312,-2.25e-06,3.752e-05,-1.304e-05,0.07435635386359454,0.0413897164808575,1.2067012509027774e-07,-4.1887902000000006e-08,Psc,1,1356,33.635663574836194
1503,1503,1506.0,1473.0,0.312555,-19.359983,251.2563,-1.46,-0.57,0.0,9.69,2.6889999999999996,F0/F2V,0.40299999999999997,236.25571499999998,19.375297,-83.292036,-8e-08,-1.79e-06,-6.6e-07,0.08182674206505232,-0.3378954471800737,-7.078279736111109e-09,-2.7634369999999996e-09,Cet,1,1503,7.318127976744553
1641,1641,1645.0,1635.0,0.34329499999999996,8.190271000000001,125.0,-4.5,9.59,16.0,5.38,-0.105,K3III,1.3430000000000002,123.225843,11.104763,17.807629000000002,1.555e-05,-1.34e-06,8.08e-06,0.08987439210461327,0.14294720081927126,-2.1816615625e-08,4.6493631e-08,Psc,1,1641,95.94006315159336
1782,1782,1786.0,232168.0,0.378382,53.605514,632.9114,7.4,-6.0,0.0,9.1,0.09300000000000001,A0,0.076,373.691507,37.139619,509.462605,1.25e-05,2.406e-05,-1.092e-05,0.09906025391685816,0.9355927224728249,3.587621236111111e-08,-2.9088820000000002e-08,Cas,1,1782,79.94660025203162
1925,1925,1930.0,1965.0,0.405454,57.666875,238.6635,6.76,-4.04,0.0,8.36,1.4709999999999999,A0,0.149,126.92856100000002,13.524023000000001,201.65938400000002,3.1e-06,8.2e-06,-2.5e-06,0.10614758076729204,1.00647684661837,3.277340480555555e-08,-1.9586471999999996e-08,Cas,1,1925,22.469841036401558
2066,2066,2071.0,2263.0,0.43666000000000005,-51.639131,145.5604,49.04,-45.33,0.0,9.25,3.435,A3II/IIIp..,0.3,89.746938,10.304681,-114.13645700000001,-2.886e-05,3.152e-05,-1.985e-05,0.11431740833550325,-0.9012728609528587,2.3775262894444451e-07,-2.1976604100000003e-07,Phe,1,2066,3.6812897364253128
2201,2201,2207.0,2425.0,0.464987,-24.848329999999997,88.6525,93.22,31.69,0.0,8.46,3.722,F8V,1.2,79.85002,9.768739,-37.253346,8.2e-07,4.046e-05,1.236e-05,0.12173327350398888,-0.4336851656722688,4.519433130138889e-07,1.53637455e-07,Scl,1,2201,2.826181179810157
2333,2333,2339.0,236427.0,0.498349,59.254863,109.1703,-2.08,-71.28,0.0,8.24,3.049,K0,0.883,55.335737,7.260757000000001,93.82639300000001,3.229e-05,3.13e-06,-1.928e-05,0.13046754976391015,1.0341924562170788,-1.0084124555555557e-08,-3.4557519100000003e-07,Cas,1,2333,5.2529104845004815
2479,2479,2487.0,2885.0,0.525946,-62.965561,51.6529,87.95,-45.79,10.0,4.53,0.965,A2V,0.147,23.255404000000002,3.222589,-46.009046999999995,-8.53e-06,2.105e-05,-1.432e-05,0.13769240594428045,-1.09895635546661,4.2639363204861116e-07,-2.2199618399999998e-07,Tuc,1,2479,35.80964371026361
2615,2615,2621.0,2984.0,0.554446,17.959365,78.4314,128.9,-1.29,0.0,8.14,3.668,F5,0.509,73.825241,10.791922999999999,24.183726999999998,-6.94e-06,4.852e-05,-4.7e-07,0.14515362409229954,0.31345004627665995,6.249248342361112e-07,-6.254096e-09,Psc,1,2615,2.9702978440178627
2751,2751,2757.0,3236.0,0.586815,-47.16287,275.4821,2.91,2.99,0.0,8.85,1.65,K1/K2III,1.14,185.09886699999998,28.662208000000003,-202.008105,2.3e-06,4.29e-06,2.71e-06,0.1536279014456834,-0.8231473671606212,1.4108078104166669e-08,1.4495928999999998e-08,Phe,1,2751,19.054607179632477
2889,2889,2895.0,3402.0,0.612142,-17.796782999999998,454.5455,8.98,-32.93,0.0,8.32,0.032,K0III,1.1540000000000001,427.24815199999995,69.062326,-138.928124,-2.505e-05,1.599e-05,-6.909e-05,0.1602583099423495,-0.3106124559300188,4.3536268513888887e-08,-1.59649145e-07,Cet,1,2889,84.56682000993546
3022,3022,3028.0,3569.0,0.642566,-12.172419,41.9992,111.01,84.7,0.0,9.21,6.093999999999999,K0V,0.846,40.475412,6.873879,-8.85571,-2e-07,2.289e-05,1.686e-05,0.16822337917708435,-0.21244879392461372,5.381916667847223e-07,4.1063718700000004e-07,Cet,1,3022,0.31798014276915243
3161,3161,3168.0,3783.0,0.673377,-23.429461,163.9344,-5.46,5.86,0.0,9.51,3.437,F3V,0.451,148.08675300000002,26.380026,-65.183553,2.58e-06,-3.95e-06,4.27e-06,0.1762897843802641,-0.4089212294117913,-2.647082695833333e-08,2.8410081000000004e-08,Cet,1,3161,3.6745147919993992
3305,3305,3312.0,3935.0,0.702734,32.106907,103.0928,-18.61,-54.63,0.0,8.85,3.784,F8,0.491,85.85188199999999,15.97526,54.793896,1.597e-05,-6.49e-06,-2.313e-05,0.1839753105415229,0.5603712445300112,-9.022382595138888e-08,-2.64853713e-07,And,1,3305,2.669316063624289
3449,3449,3456.0,4211.0,0.736683,-38.421686,103.8422,247.02,120.68,27.0,5.9,0.818,K1III,1.1440000000000001,79.84779,15.593763000000001,-64.532299,3.445e-05,0.00013343,3.043e-05,0.19286320688409492,-0.6705849176099462,1.1975867537083335e-06,5.85073149e-07,Scl,1,3449,41.00152405066133
3584,3584,3592.0,4390.0,0.7659159999999999,-30.709246000000004,152.9052,0.28,13.61,0.0,7.83,1.9080000000000001,F8V,0.5529999999999999,128.829271,26.184232,-78.085882,5.01e-06,1.23e-06,8.67e-06,0.2005162308779352,-0.5359774526475163,1.3574783055555553e-09,6.598314100000001e-08,Scl,1,3584,15.024499029989135
3714,3714,3722.0,4569.0,0.796453,2.904169,98.3284,103.71,17.0,0.0,8.74,3.7769999999999997,F8,0.83,96.075079,20.328166,4.9818690000000005,-1.063e-05,4.828e-05,8.09e-06,0.2085109635023459,0.05068731616034375,5.028002681041666e-07,8.241832499999999e-08,Psc,1,3714,2.6865813772687
3856,3856,3866.0,4782.0,0.8274870000000001,-15.396057,195.6947,19.88,-40.39,0.0,9.32,2.862,F3IV/V,0.379,184.261946,40.554103000000005,-51.95494,-1.399e-05,1.623e-05,-3.694e-05,0.21663555533339732,-0.2687118863921438,9.638095969444443e-08,-1.95816245e-07,Cet,1,3856,6.240221421389767
3995,3995,4005.0,4903.0,0.8569190000000001,32.657075,53.3049,-101.64,-87.59,0.0,7.28,3.6460000000000004,F8,0.5589999999999999,43.753612,9.983744999999999,28.763841999999997,1.775e-05,-2.289e-05,-1.906e-05,0.224340950309532,0.5699734773273576,-4.927646249166666e-07,-4.24648302e-07,Psc,1,3995,3.0310981535840478
4134,4134,4144.0,5072.0,0.8831549999999999,39.043376,48.2625,60.93,153.11,-11.1,7.76,4.342,F7IV,0.5760000000000001,36.486469,8.589657,30.400899,-3.381e-05,6.68e-06,2.067e-05,0.23120952472353615,0.6814354591094774,2.953969755625e-07,7.422982259999999e-07,And,1,4134,1.5966142459934147
4262,4262,4272.0,5300.0,0.910998,-21.473108,392.1569,16.42,-8.61,0.0,8.68,0.713,K1/K2III,1.238,354.607068,86.214298,-143.55471599999998,-1.32e-05,2.892e-05,-1.523e-05,0.2384988415560555,-0.3747764362464988,7.960640634722223e-08,-4.1742457e-08,Cet,1,4262,45.16479049291119
4413,4413,4423.0,5470.0,0.9445040000000001,17.959841,63.2911,96.71,-38.1,0.0,8.36,4.353,G0,0.631,58.375849,14.736210999999999,19.515831,-3.77e-06,2.965e-05,-1.112e-05,0.24727057055396656,0.313458358752395,4.6886331046527776e-07,-1.8471401199999999e-07,Psc,1,4413,1.5805200152842571
4540,4540,4550.0,5490.0,0.970198,70.49636,256.4103,9.47,-3.59,0.0,6.97,-0.075,B9,-0.054000000000000006,82.860223,21.510923000000002,241.69755,1.11e-06,1.245e-05,-1.49e-06,0.25399717172873604,1.2303936007079035,4.591185554861112e-08,-1.7404811000000002e-08,Cas,1,4540,93.3254300796991
4679,4679,4689.0,5857.0,1.004369,18.199025,128.5347,16.09,-73.88,-36.7,7.34,1.795,G5,1.073,117.907901,31.737914,40.143694,-2.315e-05,4.15e-06,-5.545e-05,0.2629431305570605,0.3176329019219637,7.80065212013889e-08,-3.58180347e-07,Psc,1,4679,16.672472125510627
4807,4807,4817.0,6079.0,1.030217,-23.387738,180.5054,-40.67,-71.66,0.0,8.12,1.838,K1III,1.172,159.68555800000001,44.144417,-71.651884,-1.451e-05,-4.093e-05,-5.755e-05,0.269710102729916,-0.4081930329029762,-1.9717372388194449e-07,-3.47417483e-07,Cet,1,4807,16.025072388814188
4947,4947,4957.0,6212.0,1.059507,26.311906,104.0583,-15.74,-0.28,0.0,8.16,3.074,F0,0.418,89.711904,25.542585,46.124619,2.23e-06,-7.62e-06,-1.3e-07,0.2773783092903585,0.4592293881220675,-7.630967331944443e-08,-1.3574779999999997e-09,Psc,1,4947,5.133339643802891
5089,5089,5099.0,6493.0,1.089413,-40.269995,54.9149,-25.96,-14.63,9.0,7.18,3.4819999999999998,F3V,0.42100000000000004,40.207871999999995,11.788974000000001,-35.49651,6.27e-06,-5.36e-06,-8.92e-06,0.28520757774572464,-0.7028439966221087,-1.2585763147222224e-07,-7.0928241e-08,Phe,1,5089,3.52533181195886
5213,5213,5224.0,6673.0,1.1131280000000001,-50.989446,29.274,489.44,10.67,8.7,8.84,6.507999999999999,K1V,0.925,17.649981,5.294449,-22.746837,-1.346e-05,6.848e-05,-5.96e-06,0.2914162436306835,-0.8899337123658337,2.372872078111111e-06,5.172961900000001e-08,Phe,1,5213,0.21717008433479906
5339,5339,5351.0,6817.0,1.140047,-32.425740999999995,246.3054,27.22,-6.86,0.0,8.94,1.983,K2III,1.183,198.711678,61.134404,-132.07045,-1.375e-05,2.977e-05,-6.91e-06,0.2984635487049837,-0.5659359460094074,1.319662838472222e-07,-3.3258218e-08,Scl,1,5339,14.021678337057581
5464,5464,5475.0,6978.0,1.16858,-14.420495,180.5054,-0.35,-24.63,0.0,8.08,1.798,K0III/IV,0.9890000000000001,166.70093799999998,52.652427,-44.952405999999996,-5.03e-06,-1.91e-06,-2.087e-05,0.30593356015258105,-0.25168512483407873,-1.6968478819444444e-09,-1.19409609e-07,Cet,1,5464,16.62646796893536
5590,5590,5602.0,236648.0,1.197508,58.668893999999995,323.6246,-11.34,-2.87,0.0,9.08,1.53,K2,1.3,160.07700400000002,51.896667,276.432579,9.15e-06,-1.574e-05,-2.34e-06,0.3135069209436255,1.02396536825117,-5.4977871375e-08,-1.3914152e-08,Cas,1,5590,21.281390459827108
5724,5724,5736.0,7503.0,1.228767,-62.43134499999999,268.0965,41.03,2.37,0.0,10.12,2.9789999999999996,F0/F2V,0.406,117.71305,39.230094,-237.655992,-1.427e-05,5.145e-05,1.43e-06,0.3216905095417149,-1.0896325204617652,1.9891905313194448e-07,1.1490083999999998e-08,Tuc,1,5724,5.602733947937967
5854,5854,5867.0,7485.0,1.2543540000000002,22.870701,120.3369,44.31,76.55,0.0,8.61,3.208,G0,0.532,104.951622,35.759768,46.769278,-2.476e-05,1.887e-05,4.115e-05,0.3283891606832412,0.39916903634263,2.148209418541667e-07,3.7112487200000005e-07,Psc,1,5854,4.537326169379412
5989,5989,6002.0,7586.0,1.2866389999999999,60.274879000000006,290.6977,-1.35,1.32,-15.0,9.25,1.933,A0V,0.22399999999999998,136.039176,47.639145,252.445893,-8.07e-06,-4.84e-06,-1.24e-05,0.336841416731384,1.051995092995975,-6.5449846875e-09,6.39954e-09,Cas,1,5989,14.682499678319864
6129,6129,6143.0,7905.0,1.314618,15.496589000000002,107.8749,-2.65,-27.68,-7.0,9.07,3.905,F8IV,0.502,97.857075,35.075055,28.822108,-2.39e-06,-2.33e-06,-1.586e-05,0.3441663175838278,0.2704665027812725,-1.2847562534722225e-08,-1.34196426e-07,Psc,1,6129,2.387811282913177
6259,6259,6273.0,8129.0,1.341683,-19.949014000000002,32.457,166.52,-228.27,0.0,7.57,5.013,G5/G6V,0.7020000000000001,28.646641,10.497508,-11.073802,-2.052e-05,2.038e-05,-3.376e-05,0.35125170897773256,-0.348175973486645,8.073117408611111e-07,-1.1066841880000002e-06,Cet,1,6259,0.8605973411928219
6401,6401,6415.0,8411.0,1.373009,-47.294897,138.3126,-20.81,-53.55,0.0,8.8,3.096,F2Vs,0.325,87.811825,32.997753,-101.63959399999999,-1.979e-05,-2.234e-05,-2.435e-05,0.35945300621488946,-0.8254516696550936,-1.0088972692361109e-07,-2.59617725e-07,Phe,1,6401,5.030370810846249
6541,6541,6556.0,8699.0,1.404223,-61.837396,229.3578,-30.29,-47.33,0.0,9.89,3.0869999999999997,F3V,0.499,101.01835200000001,38.905351,-202.20451699999998,-3.119e-05,-4.81e-05,-2.484e-05,0.36762481806194136,-1.0792661537952564,-1.4685006384027774e-07,-2.29462315e-07,Tuc,1,6541,5.072242398926512
6678,6678,6692.0,8491.0,1.432208,68.130012,59.8086,75.07,26.82,-12.0,4.72,0.836,K0III,1.047,20.730917,8.159197,55.504166000000005,-1.894e-05,1.594e-05,-8.49e-06,0.3749511145592624,1.1890930367365036,3.639496299930556e-07,1.30027029e-07,Cas,1,6678,40.3273792976113
6812,6812,6826.0,8920.0,1.463619,-4.468392,171.2329,1.01,-6.84,0.0,9.28,3.112,G5,0.44,158.332781,63.823701,-13.340604999999998,-7.2e-07,6.1e-07,-5.66e-06,0.383174612845409,-0.07798815416098126,4.896618173611111e-09,-3.3161254999999994e-08,Cet,1,6812,4.956784065941179
6951,6951,6965.0,9118.0,1.494736,-13.223832000000002,89.3655,5.07,-74.99,0.0,7.17,2.414,F2V,0.375,80.41950899999999,33.18108,-20.442877,-7.71e-06,-8e-07,-3.163e-05,0.391320932075469,-0.23079940016556624,2.4580053604166667e-08,-3.63561779e-07,Cet,1,6951,9.427575085274153
7087,7087,7101.0,9568.0,1.525216,-69.281669,111.4827,-3.59,-3.18,0.0,9.56,4.324,F7V,0.502,36.337099,15.333120999999998,-104.273213,-7.3e-07,-2.41e-06,-6.1e-07,0.3993006507079026,-1.2091932418994062,-1.7404811131944442e-08,-1.5417075e-08,Hyi,1,7087,1.6233045277654592
7221,7221,7235.0,9540.0,1.5543870000000002,-24.177962,19.0512,271.86,-159.5,-49.1,6.97,5.57,K0V,0.7659999999999999,15.960310999999999,6.878837,-7.802662,-5.755e-05,2.54e-06,7.13e-06,0.4069375776266296,-0.421985038180925,1.3180144719583333e-06,-7.7327782e-07,Cet,1,7221,0.5152286445817562
7358,7358,7372.0,9770.0,1.583613,-29.910333,21.6263,85.56,96.58,34.2,7.11,5.435,K3V,0.909,17.157954999999998,7.551191,-10.783978999999999,2.876e-05,2.246e-05,-8.66e-06,0.41458887255761945,-0.522033785960795,4.148065850833333e-07,4.68233052e-07,Scl,1,7358,0.5834451042737447
7496,7496,7509.0,9942.0,1.612688,-22.442010999999997,215.0538,16.95,18.56,0.0,8.26,1.597,K1III,1.14,181.313132,81.448554,-82.096397,-5e-07,1.915e-05,1.788e-05,0.42220075303929,-0.3916869826625837,8.217591885416666e-08,8.9981419e-08,Cet,1,7496,20.007830521523896
7641,7641,7656.0,10291.0,1.6432799999999999,-65.606484,206.1856,86.81,-19.98,0.0,7.11,0.539,K1/K2III,1.187,77.395287,35.515240999999996,-187.779495,-5.272e-05,7.128e-05,-8.25e-06,0.4302096905841158,-1.1450491625755137,4.2086675609027775e-07,-9.6865773e-08,Hyi,1,7641,53.01515066784589
7783,7783,7798.0,10328.0,1.6728349999999998,-31.518043,390.625,-12.17,-6.83,0.0,8.68,0.721,K0III,1.065,301.571295,141.218287,-204.205878,3.65e-06,-2.374e-05,-1.103e-05,0.4379471167340319,-0.5500936267367724,-5.9001824923611116e-08,-3.3112774e-08,Scl,1,7783,44.8332270432733
7916,7916,7931.0,11856.0,1.699282,-85.79549499999999,208.7683,-5.79,6.81,0.0,8.65,2.052,K1III,1.136,13.816397,6.586844,-208.206445,8.73e-06,-2.33e-06,5.1e-07,0.4448710073812691,-1.4974138631116536,-2.8070712104166667e-08,3.3015811e-08,Oct,1,7916,13.158306550959187
8069,8069,8084.0,10685.0,1.7303849999999998,-29.811364,153.8462,37.02,-0.28,0.0,9.1,3.165,K1III,0.9179999999999999,120.022668,58.424354,-76.484033,-1.218e-05,2.478e-05,-1.8e-07,0.4530136534327148,-0.5203064558779326,1.7947802454166669e-07,-1.3574779999999997e-09,Scl,1,8069,4.720630412635905
8200,8200,8215.0,10775.0,1.763802,25.033284,326.7974,-7.88,-7.5,0.0,8.91,1.339,A2,0.263,265.087956,131.919839,138.282581,1.006e-05,-8.94e-06,-1.077e-05,0.4617623017209673,0.4369132278410225,-3.820331802777779e-08,-3.6361026e-08,Psc,1,8200,25.374646458649647
8345,8345,8360.0,10985.0,1.7953029999999999,-13.197823000000001,83.2639,9.5,-30.11,0.0,8.41,3.8080000000000003,F5V,0.53,72.274373,36.713763,-19.010304,-4.21e-06,2.16e-06,-1.183e-05,0.4700092980013719,-0.2303454633022413,4.6057299652777785e-08,-1.45977399e-07,Cet,1,8345,2.610958686585932
8494,8494,8510.0,11279.0,1.829084,-44.80314,404.8583,19.39,0.94,0.0,9.25,1.213,G8III/IV,0.8909999999999999,254.950063,132.358436,-285.29275099999995,-1.638e-05,3.437e-05,1.31e-06,0.4788530735470108,-0.78196230412408,9.400537265972224e-08,4.5572479999999995e-09,Phe,1,8494,28.497056273411523
8626,8626,8643.0,11187.0,1.857393,54.92468,321.5434,7.59,-10.0,5.0,7.14,-0.396,A0p,-0.054000000000000006,163.357484,86.350686,263.15029599999997,8.35e-06,1.779e-05,-4.77e-06,0.4862643439768856,0.95861651378803,3.679735835416667e-08,-4.8481368e-08,Per,1,8626,125.42958923023174
8768,8768,8787.0,11653.0,1.883477,-52.691729,177.6199,17.54,-12.02,0.0,7.91,1.663,K2III,1.1840000000000002,94.831224,50.959317999999996,-141.27638100000001,-1.44e-05,9.41e-06,-6.27e-06,0.4930931880677962,-0.9196441589027851,8.503631956944445e-08,-5.8274604000000004e-08,Eri,1,8768,18.827818367346755
8913,8913,8932.0,11818.0,1.91618,-40.968688,242.1308,22.51,1.9,0.0,8.65,1.73,F2IV,0.37,160.29893,87.916513,-158.75220900000002,-1.142e-05,2.387e-05,1.68e-06,0.5016548119011456,-0.7150385043997337,1.0913155949305555e-07,9.211459000000001e-09,Phe,1,8913,17.701089583174213
9056,9056,9075.0,12003.0,1.9472939999999999,-43.178154,116.5501,40.7,-11.75,6.9,7.87,2.537,A7Vn,0.23,74.18440799999999,41.476307,-79.751676,-1.07e-05,2.037e-05,-9.67e-06,0.5098002725427199,-0.7536009504490613,1.973191679861111e-07,-5.6965607e-08,Phe,1,9056,8.417827076608125
9210,9210,9229.0,12053.0,1.9773459999999998,15.930114999999999,253.1646,-17.0,-2.04,0.0,7.79,0.773,G0,0.983,211.54546200000001,120.468681,69.484741,1.092e-05,-1.779e-05,-2.41e-06,0.5176680328396501,0.27803295946075873,-8.241832569444443e-08,-9.890199e-09,Ari,1,9210,42.736603149693046
9341,9341,9360.0,12060.0,2.0043029999999997,59.90714499999999,110.9878,6.11,-51.7,4.0,8.18,2.9539999999999997,F7IV,0.48700000000000004,48.162601,27.879088,96.028225,2.096e-05,1.593e-05,-1.041e-05,0.524725177193514,1.04557693182412,2.962211588194444e-08,-2.50648672e-07,Cas,1,9341,5.733238386538408
9477,9477,9497.0,12515.0,2.036475,-24.03987,62.1504,100.03,33.36,0.0,7.87,3.903,F6V,0.49200000000000005,48.882018,28.847908,-25.318348,-1.179e-05,2.804e-05,9.18e-06,0.5331477833923407,-0.41957487982887376,4.849591246597223e-07,1.61733843e-07,For,1,9477,2.3922138475120547
9612,9612,9634.0,12653.0,2.0635,-4.578765,73.692,-56.3,-96.76,0.0,8.34,4.003,F2,0.431,62.996126000000004,37.780838,-5.882796,7.98e-06,-1.867e-05,-3.446e-05,0.5402229566866061,-0.07991453267502376,-2.729501021527777e-07,-4.6910571699999997e-07,Cet,1,9612,2.181724958988299
9759,9759,9780.0,12772.0,2.0962669999999997,25.144880999999998,202.0202,-8.06,-14.09,0.0,7.55,1.023,K0III,1.015,156.020745,95.40000400000001,85.840129,9.12e-06,-3.68e-06,-1.249e-05,0.5488013620851517,0.4388609582853387,-3.9075982652777786e-08,-6.8310247e-08,Ari,1,9759,33.946890538007864
9883,9883,9906.0,12762.0,2.125496,65.482127,510.2041,-1.51,1.38,0.0,8.8,0.261,A-F,0.64,179.781139,111.827426,464.19994800000006,-6.6e-07,-4.81e-06,1.42e-06,0.5564534599439925,1.1428787195412449,-7.320686576388891e-09,6.690428000000001e-09,Cas,1,9883,68.48571591258555
10039,10039,10062.0,13275.0,2.158859,-9.868811,324.6753,11.85,9.08,0.0,8.49,0.9329999999999999,G5,1.217,270.127228,171.314742,-55.647017000000005,-7.92e-06,1.706e-05,1.408e-05,0.5651878456911851,-0.17224324081553252,5.7450421145833325e-08,4.4021082e-08,Cet,1,10039,36.880771722615435
10183,10183,10206.0,13950.0,2.188222,-74.501368,283.2861,18.09,6.91,0.0,7.14,-0.121,G8III,0.986,63.61275799999999,41.03248,-272.984921,-5.78e-06,2.583e-05,2.54e-06,0.5728751323994546,-1.3002941758695312,8.770279481249999e-08,3.3500625e-08,Hyi,1,10183,97.36435697988868
10319,10319,10343.0,13779.0,2.220813,-36.411297999999995,386.1004,42.26,7.6,0.0,8.79,0.856,K1III,1.157,259.669562,170.650271,-229.18054700000002,-3.638e-05,7.074e-05,1.145e-05,0.5814073797197873,-0.6354970405989088,2.0488226140277773e-07,3.6845838999999996e-08,For,1,10319,39.59132167281661
10468,10468,10492.0,13945.0,2.254501,-23.281372,44.1696,68.14,14.59,0.9,8.07,4.843999999999999,G6IV,0.737,33.708704,22.580949,-17.457898999999998,-6.39e-06,1.328e-05,2.51e-06,0.5902270015803669,-0.4063365930747437,3.3035204193055557e-07,7.0734315e-08,Cet,1,10468,1.0055415018560423
10607,10607,10631.0,14084.0,2.280657,2.5762,141.6431,45.01,-12.94,0.0,7.66,1.9040000000000001,F8,0.47200000000000003,117.018176,79.55489399999999,6.3665769999999995,-1.705e-05,2.578e-05,-8.88e-06,0.5970745853780792,0.044963175069712494,2.182146376180556e-07,-6.273489e-08,Cet,1,10607,15.079953418017896
10746,10746,10772.0,14189.0,2.310072,40.27879,97.4659,-20.95,-7.66,0.0,7.32,2.376,F2,0.424,61.168696,42.277967,63.012426,7.55e-06,-6.81e-06,-2.76e-06,0.6047754482759218,0.7029974980536388,-1.0156846607638891e-07,-3.7136727e-08,And,1,10746,9.763375665826418
10869,10869,10895.0,14438.0,2.337113,14.297753,262.4672,16.51,-18.33,-1.9,8.01,0.915,K0,1.2,208.196535,146.087991,64.819162,-8.89e-06,1.942e-05,-2.308e-05,0.6118546483739633,0.24954287241946374,8.004273865972223e-08,-8.8866347e-08,Ari,1,10869,37.49730022454835
11004,11004,11030.0,14757.0,2.367377,-27.861397999999998,158.9825,-7.35,20.24,0.0,7.19,1.183,G8IV,0.9690000000000001,114.4115,81.64101600000001,-74.297972,9.22e-06,-3.8e-07,1.379e-05,0.6197777772042017,-0.48627312239498,-3.5633805520833334e-08,9.8126288e-08,For,1,11004,29.29543829769433
11137,11137,11164.0,13419.0,2.394502,84.570846,319.4888,16.47,-25.69,0.0,9.24,1.7180000000000002,A2,0.27,24.480716,17.732746,318.05555699999996,1.711e-05,4.389e-05,-3.76e-06,0.6268790646771154,1.4760397151994524,7.984881318749999e-08,-1.24548634e-07,Cep,1,11137,17.897814394089608
11270,11270,11297.0,15205.0,2.424343,-48.491071000000005,343.6426,15.42,-12.26,0.0,8.56,0.879,K0III,1.011,183.392355,135.03643799999998,-257.33760099999995,-2.755e-05,1.162e-05,-1.354e-05,0.6346913961348585,-0.8463288440838738,7.475826954166667e-08,-5.9438157e-08,Eri,1,11270,38.761448670024116
11405,11405,11432.0,15176.0,2.4577150000000003,31.80128,85.2515,-23.81,-28.18,-39.0,5.55,0.8959999999999999,K1III:,1.114,57.965833999999994,43.467764,44.925206,-1.631e-05,-2.453e-05,-3.092e-05,0.6434282919512984,0.5550370455706687,-1.1543413734027775e-07,-1.36620495e-07,Tri,1,11405,38.159264911893366
11541,11541,11568.0,15437.0,2.48438,-5.446374,263.1579,32.63,-5.17,0.0,8.17,1.069,K0,0.992,208.485074,158.625926,-24.977388,-2.57e-05,3.275e-05,-6.57e-06,0.6504091902036597,-0.09505716331758624,1.5819470396527774e-07,-2.5064867000000004e-08,Cet,1,11541,32.53868517801076
